,administrator,analyst,architect,developer,director,engineer,leadership,manager,specialist
within organization,0.009912140004104366,0.0,0.015575963772139092,0.007857129038380822,0.0,0.0,0.0046103512863616405,0.006024675106461975,0.0
creed identity,0.009912140004104366,0.0,0.010383975848092726,0.0,0.004442800667661943,0.0,0.0046103512863616405,0.0030123375532309874,0.0
automated provisioning,0.009912140004104366,0.0,0.005191987924046363,0.0,0.004442800667661943,0.0029353961837400235,0.011525878215904102,0.0,0.0
company holiday,0.009912140004104366,0.009453599369900208,0.005191987924046363,0.0,0.0,0.0,0.0023051756431808203,0.006024675106461975,0.0
occasional,0.009912140004104366,0.0,0.007787981886069546,0.0,0.004442800667661943,0.0029353961837400235,0.013831053859084922,0.0,0.0
management access,0.009912140004104366,0.0,0.01817195773416227,0.0,0.0,0.0005870792367480047,0.018441405145446562,0.006024675106461975,0.0
selection process,0.009912140004104366,0.0,0.007787981886069546,0.0,0.0,0.0005870792367480047,0.006915526929542461,0.0030123375532309874,0.0
loss,0.009912140004104366,0.0,0.015575963772139092,0.0,0.0,0.0005870792367480047,0.0046103512863616405,0.015061687766154937,0.0
snowflake,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.004442800667661943,0.0005870792367480047,0.0023051756431808203,0.0,0.0
winning,0.009912140004104366,0.0,0.0,0.007857129038380822,0.004442800667661943,0.0,0.0023051756431808203,0.018074025319385924,0.0
transportation,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.004442800667661943,0.0,0.0046103512863616405,0.015061687766154937,0.0
il,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.01332840200298583,0.0023483169469920187,0.013831053859084922,0.0,0.0
celebrates,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.0,0.0005870792367480047,0.0023051756431808203,0.0030123375532309874,0.0
et,0.009912140004104366,0.0,0.0,0.0,0.004442800667661943,0.0005870792367480047,0.0023051756431808203,0.0,0.010455331132073201
dod,0.009912140004104366,0.028360798109700627,0.007787981886069546,0.0,0.004442800667661943,0.0,0.0,0.006024675106461975,0.0
premises,0.009912140004104366,0.009453599369900208,0.005191987924046363,0.03142851615352329,0.0,0.0,0.0,0.006024675106461975,0.0
lower,0.009912140004104366,0.0,0.005191987924046363,0.0,0.01332840200298583,0.0005870792367480047,0.0023051756431808203,0.0,0.0
begin,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.004442800667661943,0.0005870792367480047,0.0023051756431808203,0.0,0.0
within identity,0.009912140004104366,0.0,0.005191987924046363,0.0,0.01332840200298583,0.0,0.0023051756431808203,0.006024675106461975,0.0
position eligible,0.009912140004104366,0.018907198739800415,0.005191987924046363,0.015714258076761644,0.0,0.0,0.009220702572723281,0.0,0.0
fulfillment,0.009912140004104366,0.0,0.0,0.0,0.004442800667661943,0.0005870792367480047,0.0023051756431808203,0.0,0.010455331132073201
earned,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.008885601335323887,0.0005870792367480047,0.0023051756431808203,0.0,0.0
prevention,0.009912140004104366,0.0,0.010383975848092726,0.023571387115142468,0.004442800667661943,0.0,0.0,0.039160388192002835,0.0
bitbucket,0.009912140004104366,0.0,0.0025959939620231816,0.007857129038380822,0.004442800667661943,0.0,0.0,0.009037012659692962,0.0
implement solution,0.009912140004104366,0.0,0.0,0.015714258076761644,0.004442800667661943,0.0,0.006915526929542461,0.009037012659692962,0.0
prem cloud,0.009912140004104366,0.0,0.005191987924046363,0.007857129038380822,0.0,0.0,0.0023051756431808203,0.0030123375532309874,0.0
management provisioning,0.009912140004104366,0.0,0.005191987924046363,0.0,0.0,0.0011741584734960093,0.011525878215904102,0.0030123375532309874,0.0
currently seeking,0.009912140004104366,0.0,0.0025959939620231816,0.0,0.0,0.0005870792367480047,0.0046103512863616405,0.0030123375532309874,0.0
identity provider,0.009912140004104366,0.009453599369900208,0.0,0.015714258076761644,0.004442800667661943,0.0,0.0,0.0030123375532309874,0.0
deliver solution,0.009912140004104366,0.0,0.005191987924046363,0.0,0.0,0.0005870792367480047,0.006915526929542461,0.03313571308554086,0.0
belief,0.009669316356000948,0.013833013300751276,0.01139579252311252,0.011496972342587043,0.013001888132478169,0.0008590458060225353,0.013492226224105272,0.017631255063704554,0.0
nature,0.009669316356000948,0.020749519951126914,0.00569789626155626,0.011496972342587043,0.003250472033119542,0.0008590458060225353,0.013492226224105272,0.011019534414815346,0.0
analyst,0.009669316356000948,0.0,0.3228807881548547,0.017245458513880565,0.029254248298075883,0.001288568709033803,0.03204403728225002,0.019835161946667623,0.022948201360354588
rule,0.009669316356000948,0.020749519951126914,0.015194390030816693,0.022993944685174086,0.029254248298075883,0.0008590458060225353,0.015178754502118431,0.024242975712593758,0.0
federated,0.009669316356000948,0.013833013300751276,0.0037985975077041733,0.005748486171293522,0.029254248298075883,0.00042952290301126765,0.005059584834039477,0.0044078137659261385,0.0
legacy,0.009669316356000948,0.0,0.0018992987538520867,0.017245458513880565,0.006500944066239084,0.0017180916120450706,0.006746113112052636,0.0044078137659261385,0.00764940045345153
adfs,0.009669316356000948,0.013833013300751276,0.009496493769260435,0.017245458513880565,0.003250472033119542,0.0008590458060225353,0.003373056556026318,0.008815627531852277,0.0
access request,0.009669316356000948,0.020749519951126914,0.007597195015408347,0.0,0.009751416099358628,0.00042952290301126765,0.011805697946092113,0.0044078137659261385,0.00764940045345153
close,0.009669316356000948,0.013833013300751276,0.013295091276964606,0.0,0.009751416099358628,0.001288568709033803,0.013492226224105272,0.015427348180741483,0.00764940045345153
accountability,0.009669316356000948,0.0,0.01709368878466878,0.005748486171293522,0.006500944066239084,0.0021476145150563382,0.02192486761417107,0.013223441297778415,0.00764940045345153
management process,0.009669316356000948,0.013833013300751276,0.007597195015408347,0.0,0.013001888132478169,0.00042952290301126765,0.011805697946092113,0.013223441297778415,0.022948201360354588
enterprise directory,0.009669316356000948,0.006916506650375638,0.0037985975077041733,0.005748486171293522,0.009751416099358628,0.00042952290301126765,0.005059584834039477,0.0022039068829630692,0.0
notice,0.009669316356000948,0.0,0.013295091276964606,0.005748486171293522,0.003250472033119542,0.0017180916120450706,0.011805697946092113,0.011019534414815346,0.01529880090690306
gap,0.009669316356000948,0.0,0.028489481307781304,0.011496972342587043,0.006500944066239084,0.00042952290301126765,0.011805697946092113,0.017631255063704554,0.022948201360354588
system security,0.009669316356000948,0.013833013300751276,0.009496493769260435,0.005748486171293522,0.006500944066239084,0.0,0.006746113112052636,0.006611720648889208,0.01529880090690306
regularly,0.009669316356000948,0.013833013300751276,0.009496493769260435,0.017245458513880565,0.016252360165597713,0.001288568709033803,0.008432641390065795,0.02644688259555683,0.0
integrated,0.009669316356000948,0.020749519951126914,0.01899298753852087,0.022993944685174086,0.016252360165597713,0.002577137418067606,0.011805697946092113,0.017631255063704554,0.0
additionally,0.009669316356000948,0.006916506650375638,0.00569789626155626,0.017245458513880565,0.003250472033119542,0.002577137418067606,0.015178754502118431,0.013223441297778415,0.0
usage,0.009669316356000948,0.006916506650375638,0.0,0.011496972342587043,0.003250472033119542,0.00042952290301126765,0.006746113112052636,0.011019534414815346,0.00764940045345153
utilizing,0.009669316356000948,0.006916506650375638,0.0037985975077041733,0.005748486171293522,0.009751416099358628,0.00042952290301126765,0.001686528278013159,0.008815627531852277,0.0
search,0.009669316356000948,0.013833013300751276,0.0037985975077041733,0.0,0.016252360165597713,0.003436183224090141,0.018551811058144747,0.046282044542224454,0.01529880090690306
skilled,0.009669316356000948,0.006916506650375638,0.0037985975077041733,0.005748486171293522,0.003250472033119542,0.001288568709033803,0.006746113112052636,0.008815627531852277,0.0
domestic,0.009669316356000948,0.020749519951126914,0.013295091276964606,0.0,0.009751416099358628,0.00042952290301126765,0.001686528278013159,0.015427348180741483,0.01529880090690306
allow,0.009669316356000948,0.020749519951126914,0.00569789626155626,0.0,0.003250472033119542,0.0008590458060225353,0.005059584834039477,0.011019534414815346,0.00764940045345153
application programming,0.009639800763268362,0.0,0.0,0.0,0.012962199862827678,0.0,0.0,0.0,0.0
team development,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
devops tool,0.009639800763268362,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
85 000,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
company plan,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
year competency,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
skiing,0.009639800763268362,0.0,0.015148009148088483,0.0,0.0,0.0,0.0,0.0,0.0
including personal,0.009639800763268362,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
university committed,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
amazon discriminate,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
date hire,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
workplace amazon,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
management administrator,0.009639800763268362,0.02758157604226606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opt,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
iq,0.009639800763268362,0.0,0.015148009148088483,0.0,0.0,0.0,0.0,0.0,0.0
platform solution,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
good written,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
rds,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
protect information,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
gbt,0.009639800763268362,0.0,0.011361006861066362,0.0,0.0,0.0,0.0,0.0,0.0
support design,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
python java,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
control implementation,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
technical discipline,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
placement promotion,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
comprehensive benefit,0.009639800763268362,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
washington dc,0.009639800763268362,0.0,0.022722013722132724,0.0,0.0,0.0,0.0,0.0,0.0
11 year,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
ad connect,0.009639800763268362,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
science field,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
development design,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
outdoor,0.009639800763268362,0.0,0.011361006861066362,0.0,0.0,0.0,0.0,0.0,0.0
policy server,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
senior identity,0.009639800763268362,0.0,0.018935011435110605,0.0,0.0,0.0,0.0,0.0,0.0
paypal com,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
radiant logic,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
tool sailpoint,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
using java,0.009639800763268362,0.0,0.0,0.0,0.019443299794241517,0.0,0.0,0.0,0.0
category engineering,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
provide tier,0.009639800763268362,0.01379078802113303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
program includes,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
jira confluence,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.02197179456164409,0.0
privileged identity,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
federate,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
resource help,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
certification campaign,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
certificate management,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
contribute development,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
radiant,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
infrastructure code,0.009639800763268362,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
challenged,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
microsoft exchange,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
aleron company,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
alabama,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
performance team,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
management task,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
windows,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
user entitlement,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
tenant,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
agile software,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
member identity,0.009639800763268362,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
refactoring,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
streamlining,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
expression law,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
save life,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.008788717824657637,0.0
support privileged,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
operational task,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
after hours,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.008788717824657637,0.0
importantly,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
development referral,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
pypl,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
role year,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
building deploying,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
hiring placement,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152521013099264
investigate recommend,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
crafting,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.006725520598599528,0.0,0.0
transit,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.008788717824657637,0.0
azure google,0.009639800763268362,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
knowledge azure,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.008788717824657637,0.0
engineer software,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
development solution,0.009639800763268362,0.0,0.0,0.022923755658188532,0.0,0.0,0.0,0.0,0.0
system preferred,0.009639800763268362,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
secret management,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
clearance obtain,0.009639800763268362,0.0,0.0,0.0,0.012962199862827678,0.0,0.0,0.0,0.0
provide secure,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
part global,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.006725520598599528,0.0,0.0
management password,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0043943589123288185,0.0
solution engineer,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
federation saml,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.006725520598599528,0.0,0.0
cybersecurity system,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
orientated,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
retaliation,0.009639800763268362,0.0,0.0075740045740442415,0.0,0.0,0.0,0.0,0.0,0.0
multiple vendor,0.009639800763268362,0.0,0.0,0.011461877829094266,0.0,0.0,0.0,0.0,0.0
america employer,0.009639800763268362,0.0,0.0037870022870221207,0.0,0.0,0.0,0.0,0.0,0.0
identify evaluate,0.009639800763268362,0.0,0.0,0.0,0.0,0.0,0.003362760299299764,0.0,0.0
certification plus,0.009639800763268362,0.0,0.0,0.0,0.006481099931413839,0.0,0.0,0.0,0.0
